"UMAP_1","UMAP_2","CellType"
3.54308170970045,1.69634339811828,"Delta"
3.90838832552992,-3.85101833341096,"Alpha"
-4.45980911557116,13.9242120743039,"PSC_Activated"
2.90315408404432,-4.41005887982819,"Alpha"
0.772403010683878,4.36649761202361,"Beta"
3.83294744189344,-3.3823215007541,"Alpha"
5.43895120318495,-8.53264942166779,"Alpha"
-0.498104861420766,3.38999257090118,"Beta"
2.6205501049336,1.67410407068755,"Delta"
-14.7933371574108,-2.98091497418855,"Duct"
-14.3016045600597,-2.34887733457063,"Duct"
2.75013942416273,-3.51562299725984,"Alpha"
6.51251573260389,-3.97784605023835,"Alpha"
4.65606660540663,-3.50473155972932,"Alpha"
-8.92535429303087,7.61977920534637,"Endothelial"
4.34546966250501,-3.15241613385651,"Alpha"
3.60604018862806,-3.6658224105594,"Alpha"
4.82728643115126,-2.947441959357,"Alpha"
5.00256700213514,2.99610767366912,"Delta"
0.64289803202711,2.0739865064862,"Delta"
2.79317731555067,-3.91072883603547,"Alpha"
3.33134002383314,2.90929327013518,"Beta"
3.92500753100477,-4.99782791135285,"Alpha"
-10.0538342506114,7.77752408983733,"Endothelial"
-9.76046018902697,-6.49133720395539,"Acinar"
-4.85622148816027,13.7747827530148,"PSC_Activated"
5.12530917819105,-3.63878145215485,"Alpha"
5.16392678912245,-4.01810398099397,"Alpha"
-0.163050907147304,4.4973855972531,"Beta"
4.565328785735,-2.85409965512727,"Alpha"
-4.87292890850939,14.4301610946896,"PSC_Activated"
-8.46591883007921,-1.31122210023377,"Acinar"
3.44983024294935,3.01146612169768,"Beta"
2.79515118296705,-3.67221870419953,"Alpha"
4.3720161407765,-3.2685986995456,"Alpha"
2.67602986987196,-5.38931646344636,"Alpha"
3.83899039919935,-5.73411121365998,"Alpha"
3.05807847674452,-4.5375355720279,"Alpha"
0.90361625845991,3.19216737749602,"Beta"
-8.06064539257921,-2.08975687024568,"Acinar"
7.07938403781019,-4.18277444837068,"Alpha"
1.77159113581739,1.68506941797759,"Beta"
5.16272754366957,-4.5426215171573,"Alpha"
0.975496360617503,3.50908932688262,"Beta"
-8.30772810284533,-2.02321925160859,"Acinar"
2.14526791270338,1.54083416464355,"Beta"
-4.50790243451037,13.6338211059811,"PSC_Activated"
4.80774373705946,-4.12610139844392,"Alpha"
