,Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance,color
ABCA1,ABCA1,2430.84929654672,-0.108841225237105,0.12959873700636,-0.839832453241908,0.401002334524707,0.999982363306687,Not Significant,grey
ABCA10,ABCA10,182.581364384226,-0.143986461482067,0.347757061686307,-0.414043242670224,0.678842438113187,0.999982363306687,Not Significant,grey
ABCA11P,ABCA11P,324.606339206309,-0.168423265029848,0.26372557733724,-0.63863075675241,0.52306316788037,0.999982363306687,Not Significant,grey
ABCA13,ABCA13,43.1915671599754,0.425680084213029,0.698644180467131,0.609294539501364,0.542329225839182,0.999982363306687,Not Significant,grey
ABCA2,ABCA2,10611.5732290476,-0.0151284178000959,0.0822401540764659,-0.183954151958782,0.854049422479231,0.999982363306687,Not Significant,grey
ABCA3,ABCA3,7789.48021797489,-0.0409865542090683,0.086804988919845,-0.472168186634007,0.636806745443105,0.999982363306687,Not Significant,grey
ABCA5,ABCA5,4157.74126150791,0.14149165411238,0.0991240539063079,1.42741997059682,0.153458877851939,0.999982363306687,Not Significant,grey
ABCA6,ABCA6,153.064698078407,0.089019906738363,0.391025204187618,0.227657720742856,0.819912343293422,0.999982363306687,Not Significant,grey
ABCA7,ABCA7,3046.6408444551,0.210110606279299,0.107944158887497,1.94647499637552,0.0515977085735272,0.999982363306687,Not Significant,grey
ABCA8,ABCA8,186.768797167746,-0.0349454744355131,0.345434220108662,-0.101163904446179,0.919420349756715,0.999982363306687,Not Significant,grey
ABCA9,ABCA9,231.230687053547,0.134549565394024,0.313974383145939,0.428536761648747,0.668260375115078,0.999982363306687,Not Significant,grey
ABCB1,ABCB1,1523.05360502086,-0.140442538005251,0.136020329919811,-1.03251137596892,0.301832621239352,0.999982363306687,Not Significant,grey
ABCB10,ABCB10,896.479525008762,-0.00482356985310911,0.167417970396366,-0.0288115418057523,0.977014895672363,0.999982363306687,Not Significant,grey
ABCB4,ABCB4,119.038351017683,-0.0662970131304984,0.44813371015296,-0.147940250038029,0.882389922750628,0.999982363306687,Not Significant,grey
ABCB6,ABCB6,1021.90307611019,0.156043877906331,0.170909311604067,0.913021510892436,0.361231228299981,0.999982363306687,Not Significant,grey
ABCB7,ABCB7,920.883814330694,0.0852713903109525,0.166611999408507,0.511796212839868,0.608793641144443,0.999982363306687,Not Significant,grey
ABCB8,ABCB8,1215.71155812226,0.21054234629686,0.150795387515677,1.39621211076481,0.162650630805923,0.999982363306687,Not Significant,grey
ABCB9,ABCB9,406.707047489456,0.0330187942308528,0.237041089896926,0.139295656483906,0.889216522045341,0.999982363306687,Not Significant,grey
ABCC1,ABCC1,1911.61689755812,-0.0596873004334785,0.125484127509905,-0.475656177541395,0.634319345972674,0.999982363306687,Not Significant,grey
ABCC10,ABCC10,1191.30310377231,0.208707591036124,0.149359145990137,1.39735393940928,0.162307162918886,0.999982363306687,Not Significant,grey
ABCC2,ABCC2,46.8951928344762,-0.0649885562234178,0.678076436815849,-0.0958425226049659,0.923645644633104,0.999982363306687,Not Significant,grey
ABCC3,ABCC3,1241.77885379199,-0.199090545068207,0.148061607746102,-1.34464665147775,0.17873937033219,0.999982363306687,Not Significant,grey
ABCC4,ABCC4,458.416606367859,0.330790558739967,0.224429831081559,1.47391528633177,0.140504401417323,0.999982363306687,Not Significant,grey
ABCC5,ABCC5,2409.56008731199,0.0750020624023005,0.115920491611008,0.647012977256718,0.517623544596348,0.999982363306687,Not Significant,grey
ABCC6,ABCC6,277.521895655017,-0.25223744117684,0.291793352721548,-0.864438613231688,0.387346988810415,0.999982363306687,Not Significant,grey
ABCC8,ABCC8,57923.6709887347,0.258129054439718,0.0714361411785975,3.61342382414483,0.000302180161472289,0.0535290571750913,Not Significant,grey
ABCC9,ABCC9,4088.3914401838,-0.0598774837449331,0.0992805298178562,-0.603114063299084,0.546432811475714,0.999982363306687,Not Significant,grey
ABCD1,ABCD1,444.167710052918,-0.104367601665668,0.227405834832769,-0.458948653373027,0.646271039063278,0.999982363306687,Not Significant,grey
ABCD3,ABCD3,3564.84686142277,0.0903754735048674,0.103156885150644,0.876097347965563,0.380977114386076,0.999982363306687,Not Significant,grey
ABCD4,ABCD4,1155.11028809617,0.0735818809414261,0.159339660784248,0.461792629526547,0.644230036897249,0.999982363306687,Not Significant,grey
ABCE1,ABCE1,2254.62628239736,0.0757399136569609,0.118499857088707,0.639156160334126,0.522721348349862,0.999982363306687,Not Significant,grey
ABCF1,ABCF1,3357.59690043126,0.0278181104359244,0.105869718413539,0.262757952441733,0.792737146072336,0.999982363306687,Not Significant,grey
ABCF2,ABCF2,298.774072226624,0.138658545238357,0.273421606490601,0.507123584774648,0.612068107620559,0.999982363306687,Not Significant,grey
ABCF3,ABCF3,2148.4702762595,-0.0573327782501137,0.120711938426779,-0.474955327512118,0.634818814595126,0.999982363306687,Not Significant,grey
ABCG1,ABCG1,2276.18821828667,0.022095930224873,0.124698146045495,0.177195338708657,0.859354956902984,0.999982363306687,Not Significant,grey
ABCG2,ABCG2,155.990249585086,0.477845800952123,0.398872283638915,1.19799199030008,0.230920135211307,0.999982363306687,Not Significant,grey
ABHD10,ABHD10,2068.11153702452,-0.0239193493683345,0.121890331983028,-0.196236641407008,0.844424949870722,0.999982363306687,Not Significant,grey
ABHD11,ABHD11,626.462363357988,-0.0869523668190269,0.206276617970471,-0.421532831372456,0.673366042338482,0.999982363306687,Not Significant,grey
ABHD12,ABHD12,3995.58470586309,0.00675984028240418,0.101348800014304,0.0666987698073395,0.946821513684462,0.999982363306687,Not Significant,grey
ABHD13,ABHD13,1460.43054025873,0.225107038639402,0.138222038269434,1.62859006753037,0.103399828311589,0.999982363306687,Not Significant,grey
ABHD14A,ABHD14A,393.97323478635,0.0217044971361698,0.243377491997492,0.0891803796564451,0.928938558005997,0.999982363306687,Not Significant,grey
ABHD14B,ABHD14B,1444.9377179763,0.0137042526093055,0.139527376883109,0.098219094456183,0.921758320589252,0.999982363306687,Not Significant,grey
ABHD15,ABHD15,2826.64900339937,-0.0584885940107168,0.110730670865932,-0.528205903146132,0.597356432645454,0.999982363306687,Not Significant,grey
ABHD16A,ABHD16A,2569.60313684533,0.0479690620849924,0.113969201670103,0.420894955672713,0.6738317888399,0.999982363306687,Not Significant,grey
ABHD16B,ABHD16B,218.859614863908,0.199454258611265,0.317276474870377,0.628644965539132,0.529581515394441,0.999982363306687,Not Significant,grey
ABHD17A,ABHD17A,1724.58873516203,-0.0698934162879073,0.13214863674521,-0.528900017505784,0.596874809839588,0.999982363306687,Not Significant,grey
ABHD17B,ABHD17B,760.505728157241,0.0096578252740656,0.180361038229152,0.053547181635732,0.95729593903656,0.999982363306687,Not Significant,grey
ABHD17C,ABHD17C,377.820058031781,0.0698654053887971,0.249993996666629,0.279468332521455,0.77988543721245,0.999982363306687,Not Significant,grey
ABHD18,ABHD18,818.314263801849,-0.143943211669552,0.174262589734215,-0.826013270485043,0.408796563971918,0.999982363306687,Not Significant,grey
ABHD2,ABHD2,11932.5833004974,0.0829415603067766,0.0866450717265944,0.957256525431658,0.338437792773627,0.999982363306687,Not Significant,grey
ABHD3,ABHD3,1328.25651284559,0.250657403143051,0.144242625168177,1.73774848350689,0.0822551416534062,0.999982363306687,Not Significant,grey
ABHD4,ABHD4,942.159418560243,0.0251636135261363,0.164010412950258,0.153426926214545,0.878061612214344,0.999982363306687,Not Significant,grey
ABHD5,ABHD5,1018.71164889691,-0.0707426474195616,0.15904172736157,-0.444805577713156,0.656460263179459,0.999982363306687,Not Significant,grey
ABHD6,ABHD6,736.06851656277,-0.0471821790567734,0.184868026172196,-0.255220873147774,0.798552510339028,0.999982363306687,Not Significant,grey
ABHD8,ABHD8,854.716238727574,-0.0287226148054477,0.171772479037437,-0.167213135459189,0.86720234932785,0.999982363306687,Not Significant,grey
ABI1,ABI1,1835.20571442608,0.0418448563710681,0.126998411934675,0.329491178146322,0.741784460863131,0.999982363306687,Not Significant,grey
ABI2,ABI2,3548.01367616556,0.110311709178414,0.110791540334294,0.995669063229622,0.319410966313163,0.999982363306687,Not Significant,grey
ABI3,ABI3,174.298722257744,0.498412424475567,0.354002297521647,1.40793556416139,0.159150150972189,0.999982363306687,Not Significant,grey
ABI3BP,ABI3BP,811.296950746832,-0.549472237059115,0.174762522825763,-3.14410794817224,0.00166593973218876,0.210168557853443,Not Significant,grey
ABITRAM,ABITRAM,346.754303272039,0.0143736085997412,0.257618221869491,0.0557942233101151,0.955505736908011,0.999982363306687,Not Significant,grey
ABL1,ABL1,3508.41934923617,-0.0570312461123033,0.103727160048026,-0.549819797301861,0.582442978517227,0.999982363306687,Not Significant,grey
ABL2,ABL2,2205.66033925454,0.0792548338174994,0.119353042497226,0.66403697936181,0.506666643454957,0.999982363306687,Not Significant,grey
ABLIM1,ABLIM1,7931.17870135137,-0.00391684571182091,0.086210531406712,-0.0454334945848154,0.963761783725153,0.999982363306687,Not Significant,grey
ABLIM2,ABLIM2,1270.92029922265,-0.0305649049195507,0.146782271875962,-0.20823294617881,0.835047085040387,0.999982363306687,Not Significant,grey
ABLIM3,ABLIM3,348.087306843335,0.405292539037788,0.255156317433318,1.58840879628115,0.112193929696383,0.999982363306687,Not Significant,grey
ABO,ABO,187.093628561787,0.387610785881409,0.342622636184377,1.13130524648938,0.257926636883456,0.999982363306687,Not Significant,grey
ABR,ABR,8459.41132482813,0.0677314720220359,0.0848778822374274,0.797987299359942,0.424877860453945,0.999982363306687,Not Significant,grey
ABRACL,ABRACL,692.330437142394,0.162262455363088,0.203299686657173,0.798144148823571,0.424786843962753,0.999982363306687,Not Significant,grey
ABRAXAS1,ABRAXAS1,322.491253851937,-0.0459508361681087,0.264728797813371,-0.173577021267263,0.86219789223253,0.999982363306687,Not Significant,grey
ABRAXAS2,ABRAXAS2,778.003823803439,-0.0750058463723637,0.178471926948195,-0.420266916231232,0.674290475556041,0.999982363306687,Not Significant,grey
ABT1,ABT1,859.916416572504,-0.206794667937145,0.172279128805118,-1.20034660827123,0.230004755451386,0.999982363306687,Not Significant,grey
ABTB1,ABTB1,743.666430202575,0.118745059650203,0.18123292010415,0.655206899397546,0.512334552820957,0.999982363306687,Not Significant,grey
ABTB2,ABTB2,266.740755083116,0.0290009090430208,0.313092613414544,0.0926272540471042,0.9261996912254,0.999982363306687,Not Significant,grey
ACAA1,ACAA1,1072.76774142503,-0.157083158444486,0.164946815169077,-0.952326107560608,0.340931621259369,0.999982363306687,Not Significant,grey
ACAA2,ACAA2,3257.58213066849,0.00686337696835898,0.106601492495053,0.0643834979015655,0.94866486952968,0.999982363306687,Not Significant,grey
ACACA,ACACA,4472.35697057316,0.229994171164256,0.09707382602072,2.3692706941948,0.0178232033386678,0.969881577729664,Not Significant,grey
ACACB,ACACB,3069.81821844147,0.11911860222863,0.108690365576763,1.0959444436177,0.273103087919274,0.999982363306687,Not Significant,grey
ACAD10,ACAD10,1270.30378482961,0.0684328114276779,0.146498969095588,0.467121453824202,0.640412985727507,0.999982363306687,Not Significant,grey
ACAD8,ACAD8,834.096777190938,0.040926504591367,0.172594457766822,0.237125253735896,0.812559621341288,0.999982363306687,Not Significant,grey
ACAD9,ACAD9,902.738798225738,-0.0170698674272909,0.171217807538079,-0.0996967994902902,0.920585041520949,0.999982363306687,Not Significant,grey
ACADM,ACADM,1896.15696943035,0.122661521856311,0.130239606515989,0.941814284744882,0.346287730378145,0.999982363306687,Not Significant,grey
ACADS,ACADS,775.468677690527,-0.0698974800784691,0.180201889134615,-0.387884280315474,0.698101671666417,0.999982363306687,Not Significant,grey
ACADSB,ACADSB,1686.78343769386,0.103828672095953,0.13201104477915,0.786515039477602,0.431565811693351,0.999982363306687,Not Significant,grey
ACADVL,ACADVL,12956.6249614964,-0.0709235276905395,0.0798831403459683,-0.887841006041758,0.374626281845991,0.999982363306687,Not Significant,grey
ACAN,ACAN,130.450226087992,-0.266260458549631,0.546937246642273,-0.486820855928615,0.626385289174716,0.999982363306687,Not Significant,grey
ACAP1,ACAP1,151.897077192126,0.106474980397015,0.379954311787704,0.280231009607564,0.779300277143808,0.999982363306687,Not Significant,grey
ACAP2,ACAP2,3108.20131549818,0.0462017051802224,0.107838659812204,0.428433599422328,0.668335466935348,0.999982363306687,Not Significant,grey
ACAP3,ACAP3,4405.41663133729,0.0375614371605333,0.0995494750066345,0.377314266680261,0.705940071113938,0.999982363306687,Not Significant,grey
ACAT1,ACAT1,3673.88923330546,-0.0841854237584328,0.103394386755747,-0.81421657790096,0.415520890037275,0.999982363306687,Not Significant,grey
ACAT2,ACAT2,514.842861284414,0.0293357995249121,0.229121822437564,0.128035816112217,0.898120629130903,0.999982363306687,Not Significant,grey
ACBD3,ACBD3,3493.5394559392,-0.196023557585549,0.108214422316174,-1.81143652934559,0.0700733056945654,0.999982363306687,Not Significant,grey
ACBD4,ACBD4,603.783234297001,-0.142059261534544,0.199703493527389,-0.711350908415935,0.476866811960108,0.999982363306687,Not Significant,grey
ACBD5,ACBD5,2392.16370204586,0.0760144425692032,0.116412920931388,0.65297255631963,0.513773971162185,0.999982363306687,Not Significant,grey
ACBD6,ACBD6,818.386450798872,0.0208681237654306,0.175630017288783,0.118818662592954,0.905419022815399,0.999982363306687,Not Significant,grey
ACCS,ACCS,430.135220237739,0.141446445271011,0.233635458669844,0.605415145784411,0.544903189991056,0.999982363306687,Not Significant,grey
ACD,ACD,542.86579810765,-0.245808744416802,0.212162501443232,-1.15858713365789,0.246624515880388,0.999982363306687,Not Significant,grey
ACE,ACE,1417.25152962997,-0.27846325312075,0.139862388511394,-1.9909802491187,0.0464830586783272,0.999982363306687,Not Significant,grey
ACE2,ACE2,128.4624912225,0.119253157039767,0.425132636647581,0.280508120901155,0.779087695885936,0.999982363306687,Not Significant,grey
ACER2,ACER2,275.226377512222,-0.0512685140507105,0.290736320081669,-0.176340245471597,0.860026646083053,0.999982363306687,Not Significant,grey
ACER3,ACER3,702.953041186393,0.109269961954005,0.186836327260127,0.584843234484437,0.558653130521555,0.999982363306687,Not Significant,grey
ACHE,ACHE,256.552904037361,-0.111064674287324,0.300135524844797,-0.370048411779168,0.71134641926805,0.999982363306687,Not Significant,grey
ACIN1,ACIN1,5686.82620935206,0.0657566510126798,0.0918220251959265,0.716131569439583,0.473910112116871,0.999982363306687,Not Significant,grey
ACKR2,ACKR2,49.4362543241058,0.366472847940225,0.658068852751091,0.556891344132406,0.577601668969628,0.999982363306687,Not Significant,grey
ACKR3,ACKR3,435.809427518511,-0.34622282592034,0.231130311712845,-1.49795508583264,0.134144920132105,0.999982363306687,Not Significant,grey
ACKR4,ACKR4,52.8048548217786,-0.268452845927633,0.634052092791819,-0.423392413619515,0.67200897899418,0.999982363306687,Not Significant,grey
ACLY,ACLY,39396.5801917735,0.197698309881791,0.0725144745306127,2.72632893172701,0.00640431406190833,0.526498305199978,Not Significant,grey
ACMSD,ACMSD,66.1667308870755,-0.133266494466165,0.598590117398415,-0.222633970379207,0.823820395380277,0.999982363306687,Not Significant,grey
ACO1,ACO1,2347.3639310527,-0.0754351238303582,0.116736678740515,-0.646198989419916,0.518150493931577,0.999982363306687,Not Significant,grey
ACO2,ACO2,2421.1305173556,0.00586124789570398,0.115874339582035,0.0505827944033668,0.959657973349659,0.999982363306687,Not Significant,grey
ACOT1,ACOT1,127.70476423487,-0.0415563583693553,0.409643685001574,-0.101445133638995,0.919197109782372,0.999982363306687,Not Significant,grey
ACOT11,ACOT11,383.988004804509,0.0117488761690118,0.249628110821984,0.0470655173022169,0.962461010072819,0.999982363306687,Not Significant,grey
ACOT13,ACOT13,1311.26304580917,-0.0542051807042172,0.144949157830504,-0.373959956135804,0.708434108589324,0.999982363306687,Not Significant,grey
ACOT2,ACOT2,676.404220034429,0.0189146767906988,0.191478831995183,0.0987820773377946,0.921311299097437,0.999982363306687,Not Significant,grey
ACOT4,ACOT4,86.2796467211173,-0.372220608583979,0.503616516539401,-0.739095316296796,0.459849120726371,0.999982363306687,Not Significant,grey
ACOT7,ACOT7,292.453840930797,-0.320390762209305,0.279313437220205,-1.14706533777219,0.251354618218683,0.999982363306687,Not Significant,grey
ACOT8,ACOT8,444.444541131005,-0.0903122546319634,0.239771120428963,-0.376660268636148,0.706426092823546,0.999982363306687,Not Significant,grey
ACOT9,ACOT9,633.401016247219,-0.134025073067233,0.195683485047505,-0.684907431174868,0.493402336414775,0.999982363306687,Not Significant,grey
ACOX1,ACOX1,2921.31795162893,0.0443747351927889,0.112393878908566,0.394814518581466,0.692979779313868,0.999982363306687,Not Significant,grey
ACOX2,ACOX2,106.9365588815,0.212388649081628,0.458516065522364,0.463208740220834,0.643214751953285,0.999982363306687,Not Significant,grey
ACOX3,ACOX3,458.024722955028,-0.0686026791341613,0.229429553349396,-0.299014133674779,0.764929261524395,0.999982363306687,Not Significant,grey
ACOXL,ACOXL,143.981719366447,-0.181199832463698,0.392001454093266,-0.462242755917395,0.64390724530866,0.999982363306687,Not Significant,grey
ACP1,ACP1,2877.52186738258,-0.00834898616818683,0.110292499691358,-0.0756985850493058,0.939658901732374,0.999982363306687,Not Significant,grey
ACP2,ACP2,1538.88781178986,-0.0589122303395901,0.137978508875495,-0.426966712567894,0.669403573196866,0.999982363306687,Not Significant,grey
ACP3,ACP3,342.475370895566,-0.269335621796563,0.269205711905317,-1.00048256736577,0.317077029860688,0.999982363306687,Not Significant,grey
ACP5,ACP5,1286.2911112351,0.0257723975122927,0.152190831555615,0.169342642055771,0.865527136785933,0.999982363306687,Not Significant,grey
ACP6,ACP6,627.147574967537,0.177272435390763,0.199272292254341,0.889599017431391,0.373681234008753,0.999982363306687,Not Significant,grey
ACP7,ACP7,50.2933516875444,0.351493079086242,0.647170347321818,0.543122966836822,0.587045140551748,0.999982363306687,Not Significant,grey
ACRBP,ACRBP,158.13330566305,-0.124872716239603,0.37455906504417,-0.333385913980956,0.738842994602302,0.999982363306687,Not Significant,grey
ACSF2,ACSF2,182.923128003028,0.0327374844967641,0.3477467209299,0.0941417489407858,0.924996556767088,0.999982363306687,Not Significant,grey
ACSF3,ACSF3,453.082815959147,0.11111736167677,0.226120382880055,0.491407984815379,0.623137917882995,0.999982363306687,Not Significant,grey
ACSL1,ACSL1,4472.58869232793,0.0911030868925948,0.0985879925282268,0.924078932497901,0.355445221178358,0.999982363306687,Not Significant,grey
ACSL3,ACSL3,2789.09297732582,0.167943680951463,0.110762324070029,1.5162527724254,0.129455448619512,0.999982363306687,Not Significant,grey
ACSL4,ACSL4,2351.23894819333,0.0387593093185481,0.120494365504818,0.321669060259904,0.747703419387888,0.999982363306687,Not Significant,grey
ACSL5,ACSL5,234.98886625272,0.0450747974770754,0.310244502584163,0.145287981258741,0.884483503606224,0.999982363306687,Not Significant,grey
ACSL6,ACSL6,231.333670726122,0.1360243512603,0.323941571472515,0.419903967996407,0.674555608923762,0.999982363306687,Not Significant,grey
ACSM1,ACSM1,116.152657563283,-0.169553944230922,0.429017968057624,-0.395214086250459,0.692684897800146,0.999982363306687,Not Significant,grey
ACSM3,ACSM3,209.444570728324,0.298033884249322,0.3275648233532,0.90984703790359,0.362903183949331,0.999982363306687,Not Significant,grey
ACSS1,ACSS1,489.713450326645,0.0686610205190635,0.22411692669346,0.306362493596818,0.759328662030885,0.999982363306687,Not Significant,grey
ACSS2,ACSS2,780.758399130343,0.0381692114220196,0.177489627667337,0.215050377442669,0.829728041750717,0.999982363306687,Not Significant,grey
ACSS3,ACSS3,229.445837033325,-0.122762020603651,0.309377718533382,-0.396803044464902,0.691512705498989,0.999982363306687,Not Significant,grey
ACTA2,ACTA2,272.440344410634,0.0493239896456598,0.293810477923862,0.167876891233408,0.866680130225734,0.999982363306687,Not Significant,grey
ACTB,ACTB,36514.389583784,-0.102872024360074,0.0728759479868411,-1.41160461307,0.158066413352604,0.999982363306687,Not Significant,grey
ACTC1,ACTC1,154.050223067837,0.272614970061122,0.376741228324358,0.723613317484892,0.469303163112106,0.999982363306687,Not Significant,grey
ACTG1,ACTG1,36207.1443820404,-0.108311890537525,0.0741355128134595,-1.46099873632844,0.144015788221729,0.999982363306687,Not Significant,grey
ACTG1P20,ACTG1P20,50.3759472434231,0.62180175555298,0.664198376786687,0.936168737058924,0.349186316795341,0.999982363306687,Not Significant,grey
ACTL10,ACTL10,48.9868130790067,0.44191474617292,0.654485823594834,0.675209042337473,0.499542962532526,0.999982363306687,Not Significant,grey
ACTL6A,ACTL6A,1125.85646490139,-0.0064396567427276,0.154191500718466,-0.0417640188513737,0.966686818769318,0.999982363306687,Not Significant,grey
ACTL6B,ACTL6B,620.640430237669,0.120801512281442,0.211283908782595,0.571749703881821,0.567491556030124,0.999982363306687,Not Significant,grey
ACTN1,ACTN1,5487.40632143942,-0.284863901338867,0.0951413574170793,-2.99411222492953,0.00275244683860169,0.291385087944458,Not Significant,grey
ACTN4,ACTN4,11518.8882478062,0.0557668259539596,0.0822693779891722,0.677856418961856,0.497862734668148,0.999982363306687,Not Significant,grey
ACTR10,ACTR10,2666.59421688898,-0.0370577417777673,0.112380105382736,-0.329753577393069,0.741586166942966,0.999982363306687,Not Significant,grey
ACTR1A,ACTR1A,4449.82570158827,-0.0469653311930234,0.0990648848800378,-0.474086567100904,0.635438177228887,0.999982363306687,Not Significant,grey
ACTR1B,ACTR1B,2955.0382106298,0.08108950878332,0.10898797888659,0.744022502405513,0.456862861706475,0.999982363306687,Not Significant,grey
ACTR2,ACTR2,10425.3817468508,0.0451538367028711,0.083222601288338,0.542566995069385,0.587427968557268,0.999982363306687,Not Significant,grey
ACTR3,ACTR3,5299.32934878417,-0.0316543683253242,0.093188803128129,-0.339679953629208,0.734097559741848,0.999982363306687,Not Significant,grey
ACTR3B,ACTR3B,879.850723144176,0.109669867810067,0.169923660902817,0.645406691613063,0.51866366811049,0.999982363306687,Not Significant,grey
ACTR3C,ACTR3C,1018.72593996342,0.0706976560454262,0.163218905274159,0.433146245691792,0.664908527719388,0.999982363306687,Not Significant,grey
ACTR5,ACTR5,265.822070851839,-0.000215790153318247,0.290996453365695,-0.000741555956515605,0.999408324005552,0.999982363306687,Not Significant,grey
ACTR6,ACTR6,807.337445774105,-0.013695271256167,0.175067082131272,-0.0782287057591887,0.937646128087116,0.999982363306687,Not Significant,grey
ACTR8,ACTR8,1289.35259568349,0.0667386005091515,0.151763544648751,0.439753833264862,0.660115408098757,0.999982363306687,Not Significant,grey
ACVR1,ACVR1,2090.78041029738,-0.0488537364426318,0.121450919618208,-0.402250856528776,0.687499417769963,0.999982363306687,Not Significant,grey
ACVR1B,ACVR1B,3811.64650088168,0.0894083705625549,0.103460034030191,0.864182690452862,0.387487539464203,0.999982363306687,Not Significant,grey
ACVR1C,ACVR1C,1505.05714353065,0.222360155463157,0.144027472120965,1.54387320827517,0.122619051711823,0.999982363306687,Not Significant,grey
ACVR2A,ACVR2A,553.935114557808,-0.0612066050486223,0.206563112531306,-0.296309463478606,0.766993759482883,0.999982363306687,Not Significant,grey
ACVR2B,ACVR2B,862.092181892783,0.0113564480457168,0.170276369567395,0.066694210562329,0.946825143353531,0.999982363306687,Not Significant,grey
ACVR2B-AS1,ACVR2B-AS1,60.7571820709354,0.646270121371453,0.646237125372831,1.00005105865529,0.3172857990941,0.999982363306687,Not Significant,grey
ACVRL1,ACVRL1,1281.53245245559,-0.0591836250693717,0.158321472623205,-0.373819318938657,0.708538745401293,0.999982363306687,Not Significant,grey
ACYP1,ACYP1,262.837307265708,-0.230720145312629,0.29091944024524,-0.793072285297044,0.427735708949328,0.999982363306687,Not Significant,grey
ACYP2,ACYP2,429.302839355138,-0.12083758823756,0.231178109379624,-0.522703419289279,0.601180658417492,0.999982363306687,Not Significant,grey
ADA,ADA,117.365712937076,-0.0763829762074906,0.432600126492485,-0.176567161056569,0.85984839043115,0.999982363306687,Not Significant,grey
ADA2,ADA2,4456.52343826116,0.0328180652378059,0.0999109014026368,0.32847331749666,0.742553815670061,0.999982363306687,Not Significant,grey
ADAL,ADAL,369.693389446652,0.114513315234352,0.249480803122558,0.459006519944932,0.646229484044175,0.999982363306687,Not Significant,grey
ADAM10,ADAM10,4839.09926475095,0.0160736561499445,0.0954216753615485,0.168448689346966,0.866230306739567,0.999982363306687,Not Significant,grey
ADAM12,ADAM12,488.768991990079,-0.196136572924033,0.2281222108594,-0.859787270100232,0.389906317714203,0.999982363306687,Not Significant,grey
ADAM15,ADAM15,1352.50844195754,-0.0936303146877014,0.145851099144446,-0.641958238483848,0.520900298765079,0.999982363306687,Not Significant,grey
ADAM17,ADAM17,1208.93089977794,0.064753311468282,0.148415547700557,0.436297358811276,0.662620997907005,0.999982363306687,Not Significant,grey
ADAM19,ADAM19,553.3315321795,0.0843323691571735,0.209186327750394,0.403144746906218,0.686841744007235,0.999982363306687,Not Significant,grey
ADAM22,ADAM22,1001.62069640479,0.0793316209585586,0.160755395178347,0.493492743248495,0.621664466072158,0.999982363306687,Not Significant,grey
ADAM23,ADAM23,96.3197438440567,-0.525380872752786,0.47665781308107,-1.10221810769612,0.270366861560898,0.999982363306687,Not Significant,grey
ADAM28,ADAM28,339.054132853815,0.0846306250749229,0.262045084149066,0.322962078642851,0.746723961230897,0.999982363306687,Not Significant,grey
ADAM33,ADAM33,158.77033275426,-0.540315053762059,0.39986427312839,-1.35124613543199,0.176616600315809,0.999982363306687,Not Significant,grey
ADAM8,ADAM8,400.709052229323,-0.18353490366085,0.241831853359887,-0.758936017364589,0.447890832063672,0.999982363306687,Not Significant,grey
ADAM9,ADAM9,6258.08002216284,0.0021475527914735,0.0898734259863223,0.0238953035105208,0.980936120470411,0.999982363306687,Not Significant,grey
ADAMDEC1,ADAMDEC1,222.445762651826,0.015905860536643,0.318440047364275,0.0499493096684782,0.960162782882625,0.999982363306687,Not Significant,grey
ADAMTS1,ADAMTS1,1024.96997001566,-0.412856330999443,0.170971809665614,-2.41476259628359,0.0157454685824822,0.904604527055347,Not Significant,grey
ADAMTS10,ADAMTS10,553.878779844452,0.299096364277912,0.21138538392077,1.41493398800939,0.157087851585099,0.999982363306687,Not Significant,grey
ADAMTS12,ADAMTS12,1679.78701460184,-0.0482730566177245,0.151880516739623,-0.317835741239159,0.750609537799992,0.999982363306687,Not Significant,grey
ADAMTS13,ADAMTS13,725.904394038892,0.354627477222246,0.185805588458765,1.90859424715821,0.0563144546355403,0.999982363306687,Not Significant,grey
ADAMTS14,ADAMTS14,148.121493028989,-0.215990361346867,0.393415582211423,-0.549013234637954,0.582996367394108,0.999982363306687,Not Significant,grey
ADAMTS18,ADAMTS18,117.181122924589,0.467275307564449,0.434956557233991,1.07430339833473,0.282686722425376,0.999982363306687,Not Significant,grey
ADAMTS2,ADAMTS2,5200.33620433227,0.142717872947864,0.0942262279502741,1.51463001387661,0.129866126955086,0.999982363306687,Not Significant,grey
ADAMTS4,ADAMTS4,1905.48320867202,0.208957851741603,0.12678436956185,1.64813574783495,0.0993248180968395,0.999982363306687,Not Significant,grey
ADAMTS5,ADAMTS5,740.035217526039,0.664954677406871,0.190140618199208,3.49717321687787,0.000470216408287035,0.0770370567169008,Not Significant,grey
ADAMTS6,ADAMTS6,91.1774281255926,0.334618707237921,0.48685990582629,0.687299782203285,0.4918938360553,0.999982363306687,Not Significant,grey
ADAMTS7,ADAMTS7,565.376448015096,-0.232800604315402,0.207613196806886,-1.12131891371021,0.262152137523891,0.999982363306687,Not Significant,grey
ADAMTS9,ADAMTS9,1092.05237309409,-0.319646431806402,0.171299701027166,-1.86600694507757,0.0620403938293963,0.999982363306687,Not Significant,grey
ADAMTS9-AS2,ADAMTS9-AS2,47.1480681865629,0.00665007793285527,0.672279001536478,0.00989184240123025,0.992107580380671,0.999982363306687,Not Significant,grey
